utc,product_name,store_section,category,subcategory,labels,nutriscore,nova_group,allergens,diet_tags,image_url,price,x,y
74570651689,Haagen dazs caramel cone ice cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,"en:eggs,en:gluten,en:milk,en:soybeans","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/065/1689/front_en.15.400.jpg,5.99,7,4
74570681273,Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,3.0,en:milk,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/457/068/1273/front_en.4.400.jpg,5.99,7,4
74570759354,Ice Cream Bars,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/075/9354/front_en.4.400.jpg,5.99,7,4
74570780044,Banana Peanut Butter Chip Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,"en:eggs,en:milk,en:peanuts,en:soybeans","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/078/0044/front_en.4.400.jpg,5.99,7,4
74570810116,dulce de leche ice cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,en:milk,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/457/081/0116/front_en.14.400.jpg,5.99,7,4
74570919352,Ice Cream Bars,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/091/9352/front_en.4.400.jpg,5.99,7,4
74570950034,Pistachio Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,3.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/095/0034/front_en.9.400.jpg,5.99,7,4
74570950157,Chocolate Peanut Butter Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,3.0,"en:eggs,en:milk,en:peanuts","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/457/095/0157/front_en.7.400.jpg,5.99,7,4
74574111110,Organic fresh garlic,Vegetables,Fresh Vegetables,Fresh Garlic,,unknown,,,,https://images.openfoodfacts.org/images/products/007/457/411/1110/front_en.4.400.jpg,1.99,7,35
74574853010,Fresh garlic,Vegetables,Fresh Vegetables,Fresh Garlic,,unknown,,,,https://images.openfoodfacts.org/images/products/007/457/485/3010/front_en.6.400.jpg,1.99,7,35
74648663057,Whole Wheat Flour,Flours,Flours,Cereal Flours,,a,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/464/866/3057/front_en.3.400.jpg,3.49,10,28
74722200123,Cox’s Honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/472/220/0123/front_en.3.400.jpg,7.99,14,5
74806000441,piña colada mix,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,No gluten,not-applicable,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0441/front_en.4.400.jpg,12.99,7,10
74806000489,"Mighty spice, thick and spicy bloody Mary mix",Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/007/480/600/0489/front_en.4.400.jpg,12.99,7,10
74806000502,Dailys fruit mixers grenadine syrup,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0502/front_en.4.400.jpg,12.99,7,10
74806000519,Dailys cocktails strawberry mix alcoholic made with real juice,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0519/front_en.4.400.jpg,12.99,7,10
74806000571,Fruit mixers peach mix,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0571/front_en.4.400.jpg,12.99,7,10
74806000595,Sweet & Sour Mix,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0595/front_en.4.400.jpg,12.99,7,10
74806000601,Dailys,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/0601/front_en.4.400.jpg,12.99,7,10
74806003428,Margarita Mix,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/3428/front_en.4.400.jpg,12.99,7,10
74806003442,Non-alcoholic sweet & sour mix,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/600/3442/front_en.3.400.jpg,12.99,7,10
74806186206,Hurricane frozen cocktail,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,,not-applicable,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/618/6206/front_en.9.400.jpg,12.99,7,10
74806189405,Jamaican Smile Frozen Cocktail,Alcoholic Beverages,Alcoholic Beverages,Wine Based Drinks,,not-applicable,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/480/618/9405/front_en.8.400.jpg,12.99,7,10
74904040110,banana,Baby Foods,Baby Foods,Baby Foods,,not-applicable,1.0,en:banana,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/490/404/0110/front_en.36.400.jpg,3.99,17,1
74917000392,California seedless raisins,Dried Fruits,Dried Fruits,Dried Fruits,,d,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/491/700/0392/front_en.9.400.jpg,6.99,4,34
74993024893,Diet ginger beer bermuda stone cans,Spices,Spices,Ginger,,c,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/499/302/4893/front_en.3.400.jpg,3.99,10,1
75002000242,Local Hive Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/200/0242/front_en.3.400.jpg,7.99,14,5
75002100164,Raw and Unfiltered Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/210/0164/front_en.6.400.jpg,7.99,14,5
75002101123,Local Hive,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/210/1123/front_en.4.400.jpg,7.99,14,5
75002101246,Raw & Unfiltered Honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/210/1246/front_en.4.400.jpg,7.99,14,5
75002120124,Authentic glover,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/212/0124/front_en.7.400.jpg,7.99,14,5
75002120162,Clover Honey Blend,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/212/0162/front_en.5.400.jpg,7.99,14,5
75002120247,Wildflower Honey Blend,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/212/0247/front_en.9.400.jpg,7.99,14,5
75002130123,Local Hive,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/213/0123/front_en.4.400.jpg,7.99,14,5
75002180401,Mid-Atlantic Honey,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/218/0401/front_en.3.400.jpg,7.99,14,5
75002201328,Raw&Unfiltered Honey Blend,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/220/1328/front_en.3.400.jpg,7.99,14,5
75002203322,Midwest honey blend,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/220/3322/front_en.3.400.jpg,7.99,14,5
75002210320,Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/221/0320/front_en.3.400.jpg,7.99,14,5
75002213321,SO CAL Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/221/3321/front_en.3.400.jpg,7.99,14,5
75002220480,Clover Honey Blend,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/222/0480/front_en.4.400.jpg,7.99,14,5
75002230243,Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/223/0243/front_en.4.400.jpg,7.99,14,5
75002240242,Honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/224/0242/front_en.3.400.jpg,7.99,14,5
75002300120,Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/230/0120/front_fr.4.400.jpg,7.99,14,5
75002300489,Honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/230/0489/front_en.8.400.jpg,7.99,14,5
75002410164,Raw & Unfiltered Local Hive So Cal Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/241/0164/front_en.6.400.jpg,7.99,14,5
75002410171,Raw & Unfiltered Honey,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/241/0171/front_en.5.400.jpg,7.99,14,5
75002414124,Great lakes raw & unfiltered honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/241/4124/front_en.3.400.jpg,7.99,14,5
75002414148,Great Lakes Honey Blend,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/241/4148/front_en.5.400.jpg,7.99,14,5
75002414247,Great Lakes Honey Blend,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/241/4247/front_en.10.400.jpg,7.99,14,5
75002600411,honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/260/0411/front_en.4.400.jpg,7.99,14,5
75002620129,Raw & Unfiltered Local Honey Texas,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/262/0129/front_en.4.400.jpg,7.99,14,5
75002620242,Local Hive,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/262/0242/front_en.9.400.jpg,7.99,14,5
75002700906,HOT Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/270/0906/front_en.13.400.jpg,7.99,14,5
75002711407,Raw and U filterd Wildflower Honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/271/1407/front_en.4.400.jpg,7.99,14,5
75002717126,honey,Honeys,Honeys,Honeys,,e,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/271/7126/front_en.4.400.jpg,7.99,14,5
75002919124,Southwest Honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/291/9124/front_en.4.400.jpg,7.99,14,5
75002919193,Southwest Raw & Unfiltered Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/291/9193/front_en.4.400.jpg,7.99,14,5
75002927679,Raw & Unfiltered Colorado Honey Blend,Honeys,Honeys,Honeys,,c,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/500/292/7679/front_en.5.400.jpg,7.99,14,5
75013254115,Pure Honey,Honeys,Honeys,Honeys,Halal,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/501/325/4115/front_en.3.400.jpg,7.99,14,5
75019012023,Raw Clover Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/501/901/2023/front_en.8.400.jpg,7.99,14,5
75019013020,Millers raw wild flower honey,Honeys,Honeys,Honeys,,unknown,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/501/901/3020/front_en.3.400.jpg,7.99,14,5
75070114889,Oats And Honey Granola,Honeys,Honeys,Honeys,,d,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/507/011/4889/front_en.3.400.jpg,7.99,14,5
75209827031,Chocolate with Polar Bear Paws,Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/520/982/7031/front_en.8.400.jpg,5.99,7,4
75243101173,No Calories Sweet Tea,Teas,Teas,Teas,,c,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/310/1173/front_en.5.400.jpg,5.49,5,31
75243201248,Moose Tracks Premium Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,4.0,"en:milk,en:peanuts,en:soybeans","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/1248/front_en.3.400.jpg,5.99,7,4
75243201323,Mint Chocolate Chip,Ice Creams,Ice Creams,Ice Creams And Sorbets,Mint-chocolate-chip,d,4.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/1323/front_en.4.400.jpg,5.99,7,4
75243204133,Toffee Bars,Ice Creams,Ice Creams,Ice Creams And Sorbets,,c,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/4133/front_en.3.400.jpg,5.99,7,4
75243204393,Ice Cream Sandwiches,Ice Creams,Ice Creams,Ice Creams And Sorbets,,unknown,3.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/524/320/4393/front_en.14.400.jpg,5.99,7,4
75243204423,Ice creM sandiwhc,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/4423/front_en.9.400.jpg,5.99,7,4
75243204867,Ice Cream,Ice Creams,Ice Creams,Ice Creams And Sorbets,,d,4.0,,"en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/4867/front_en.6.400.jpg,5.99,7,4
75243208896,"Big Chipper Ice Cream Sandwich, Original",Ice Creams,Ice Creams,Ice Creams And Sorbets,,e,4.0,,"en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/524/320/8896/front_en.3.400.jpg,5.99,7,4
75370160166,Extra fancy long grain enriched rice,Rices,Rices,Rices,,b,1.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/007/537/016/0166/front_en.5.400.jpg,2.99,18,5
75450030150,Red Raspberry Preserves,Jams,Jams,Jams,,d,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/003/0150/front_en.6.400.jpg,3.79,4,1
75450032611,Clover Honey,Honeys,Honeys,Honeys,,d,2.0,,"en:palm-oil-free,en:non-vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/545/003/2611/front_en.3.400.jpg,7.99,14,5
75450037357,Manzanilla Olives Stuffed With Minced Pimiento,Teas,Teas,Herbal Teas,,e,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/003/7357/front_en.6.400.jpg,5.49,5,31
75450044669,Hy vee whole grain instant brown rice,Rices,Rices,Rices,,b,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/545/004/4669/front_en.8.400.jpg,2.99,18,5
75450044676,Hy vee enriched long grain instant white rice,Rices,Rices,Rices,,b,1.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/004/4676/front_en.4.400.jpg,2.99,18,5
75450044751,Hy vee instant boil in bag white rice,Rices,Rices,Rices,,b,1.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/004/4751/front_en.4.400.jpg,2.99,18,5
75450055153,Confectioners powdered pure cane sugar,Sugars,Sugars,Powdered Sugars,,e,2.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/545/005/5153/front_en.6.400.jpg,2.99,4,28
75450055177,Light Brown,Sugars,Sugars,Sugars,,e,2.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/545/005/5177/front_en.5.400.jpg,2.99,4,28
75450068696,Stevia,Sugars,Sugars,Sugars,,unknown,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/006/8696/front_en.4.400.jpg,2.99,4,28
75450103090,Hy vee natural whole grain instant brown rice,Rices,Rices,Rices,,b,1.0,,"en:palm-oil-free,en:vegan,en:vegetarian",https://images.openfoodfacts.org/images/products/007/545/010/3090/front_en.4.400.jpg,2.99,18,5
75450122848,Premium Belgian chocolate,Chocolate,Chocolates,Dark Chocolates,,d,4.0,,"en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/545/012/2848/front_en.21.400.jpg,2.99,7,22
75496001008,Angostura,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,"Not advised for specific people,Not advised for children and pregnant women",not-applicable,4.0,,"en:palm-oil-free,en:maybe-vegan,en:maybe-vegetarian",https://images.openfoodfacts.org/images/products/007/549/600/1008/front_en.8.400.jpg,12.99,7,10
75496002005,Angostura  - aromatic bitters,Alcoholic Beverages,Alcoholic Beverages,Alcoholic Beverages,"Not advised for specific people,Not advised for pregnant women",not-applicable,4.0,,"en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",https://images.openfoodfacts.org/images/products/007/549/600/2005/front_en.32.400.jpg,12.99,7,10
